company,disease_class,compound,mw,clogp,arom,hba,hbd,rtb,psa,bpka,apka
MAYNE PHARMA INC,C14 Cardiovascular Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
MAYNE PHARMA INC,C01 Infections,CHLORPHENIRAMINE MALEATE,274.8,3.58,2,2,0,5,16.13,9.47,
MAYNE PHARMA INC,C01 Infections,AMIODARONE HYDROCHLORIDE,645.32,7.64,3,4,0,11,42.68,8.47,
MAYNE PHARMA INC,G08 Reproductive and Urinary Physiological Phenomena,ASPIRIN,180.16,1.24,1,3,1,2,63.6,,3.41
MAYNE PHARMA INC,C11 Eye Diseases,DOXYCYCLINE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INC,C25 Chemically-Induced Disorders,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
MAYNE PHARMA INC,C04 Neoplasms,DOXYCYCLINE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INC,C07 Stomatognathic Diseases,DOXYCYCLINE HYCLATE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",MORPHINE SULFATE,285.34,0.9,1,4,2,0,52.93,9.12,10.26
MAYNE PHARMA INC,C05 Musculoskeletal Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
MAYNE PHARMA INC,"C23 Pathological Conditions, Signs and Symptoms",CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
MAYNE PHARMA INC,C14 Cardiovascular Diseases,MORPHINE SULFATE,285.34,0.9,1,4,2,0,52.93,9.12,10.26
MAYNE PHARMA INC,C10 Nervous System Diseases,CODEINE PHOSPHATE,299.37,1.34,1,4,1,1,41.93,9.19,13.78
MAYNE PHARMA INC,C17 Skin and Connective Tissue Diseases,DOXYCYCLINE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INC,C08 Respiratory Tract Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
MAYNE PHARMA INC,C04 Neoplasms,DEXTROMETHORPHAN HYDROBROMIDE,271.4,3.49,1,2,0,1,12.47,9.85,
MAYNE PHARMA INC,C14 Cardiovascular Diseases,CAFFEINE,194.19,-0.55,2,6,0,0,61.82,,
MAYNE PHARMA INC,C17 Skin and Connective Tissue Diseases,CHLORPHENIRAMINE MALEATE,274.8,3.58,2,2,0,5,16.13,9.47,
MAYNE PHARMA INC,C10 Nervous System Diseases,HYDROCODONE BITARTRATE,299.37,1.96,1,4,0,1,38.77,8.61,
MAYNE PHARMA INC,C14 Cardiovascular Diseases,CLONIDINE HYDROCHLORIDE,230.1,2.04,1,1,2,1,36.42,9.34,
MAYNE PHARMA INC,C08 Respiratory Tract Diseases,BROMPHENIRAMINE MALEATE,319.25,3.75,2,2,0,5,16.13,9.48,
MAYNE PHARMA INC,"C23 Pathological Conditions, Signs and Symptoms",CLONIDINE HYDROCHLORIDE,230.1,2.04,1,1,2,1,36.42,9.34,
MAYNE PHARMA INC,"C23 Pathological Conditions, Signs and Symptoms",PSEUDOEPHEDRINE HYDROCHLORIDE,165.24,1.32,1,2,2,3,32.26,9.52,13.89
MAYNE PHARMA INC,C10 Nervous System Diseases,ACETAMINOPHEN,151.16,0.91,1,2,2,1,49.33,,9.46
MAYNE PHARMA INC,C14 Cardiovascular Diseases,AMIODARONE HYDROCHLORIDE,645.32,7.64,3,4,0,11,42.68,8.47,
MAYNE PHARMA INC,C01 Infections,ASPIRIN,180.16,1.24,1,3,1,2,63.6,,3.41
MAYNE PHARMA INTERNATIONAL PTY LTD,C08 Respiratory Tract Diseases,ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,F03 Mental Disorders,ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,C14 Cardiovascular Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA INTERNATIONAL PTY LTD,C12 Male Urogenital Diseases,ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,C06 Digestive System Diseases,DOXYCYCLINE HYCLATE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INTERNATIONAL PTY LTD,C10 Nervous System Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA INTERNATIONAL PTY LTD,C08 Respiratory Tract Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA INTERNATIONAL PTY LTD,C06 Digestive System Diseases,ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,C06 Digestive System Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA INTERNATIONAL PTY LTD,C14 Cardiovascular Diseases,DOXYCYCLINE HYCLATE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INTERNATIONAL PTY LTD,C01 Infections,ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,C15 Hemic and Lymphatic Diseases,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA INTERNATIONAL PTY LTD,C07 Stomatognathic Diseases,DOXYCYCLINE HYCLATE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INTERNATIONAL PTY LTD,"C23 Pathological Conditions, Signs and Symptoms",ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA INTERNATIONAL PTY LTD,C17 Skin and Connective Tissue Diseases,DOXYCYCLINE HYCLATE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INTERNATIONAL PTY LTD,C01 Infections,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA INTERNATIONAL PTY LTD,C04 Neoplasms,ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,C17 Skin and Connective Tissue Diseases,ERYTHROMYCIN,733.94,2.6,0,14,5,7,193.91,8.38,12.45
MAYNE PHARMA INTERNATIONAL PTY LTD,C01 Infections,DOXYCYCLINE HYCLATE,444.44,-3.29,1,9,6,2,181.62,7.46,2.92
MAYNE PHARMA INTERNATIONAL PTY LTD,C04 Neoplasms,ITRACONAZOLE,705.65,7.31,5,12,0,11,104.7,3.91,
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,F03 Mental Disorders,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C13 Female Urogenital Diseases and Pregnancy Complications,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,C10 Nervous System Diseases,DEXTROAMPHETAMINE SULFATE,135.21,1.8,1,1,1,2,26.02,10.01,
MAYNE PHARMA LLC,C10 Nervous System Diseases,TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,C06 Digestive System Diseases,BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C01 Infections,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C08 Respiratory Tract Diseases,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
MAYNE PHARMA LLC,C04 Neoplasms,BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C10 Nervous System Diseases,METHYLPHENIDATE HYDROCHLORIDE,233.31,2.25,1,3,1,3,38.33,9.09,
MAYNE PHARMA LLC,C10 Nervous System Diseases,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
MAYNE PHARMA LLC,C01 Infections,BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C05 Musculoskeletal Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,F01 Behavior and Behavior Mechanisms,CLOZAPINE,326.83,3.4,2,4,1,0,30.87,7.35,
MAYNE PHARMA LLC,C11 Eye Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,F03 Mental Disorders,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
MAYNE PHARMA LLC,C12 Male Urogenital Diseases,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C10 Nervous System Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,F03 Mental Disorders,DEXTROAMPHETAMINE SULFATE,135.21,1.8,1,1,1,2,26.02,10.01,
MAYNE PHARMA LLC,C04 Neoplasms,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C01 Infections,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",DROSPIRENONE,366.5,3.37,0,3,0,0,43.37,,
MAYNE PHARMA LLC,C15 Hemic and Lymphatic Diseases,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,C19 Endocrine System Diseases,NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C05 Musculoskeletal Diseases,NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
MAYNE PHARMA LLC,C18 Nutritional and Metabolic Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,G07 Physiological Phenomena,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C17 Skin and Connective Tissue Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C04 Neoplasms,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,C01 Infections,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C25 Chemically-Induced Disorders,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,C04 Neoplasms,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,F03 Mental Disorders,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,C04 Neoplasms,DROSPIRENONE,366.5,3.37,0,3,0,0,43.37,,
MAYNE PHARMA LLC,C17 Skin and Connective Tissue Diseases,NORTRIPTYLINE HYDROCHLORIDE,263.38,4.43,2,1,1,3,12.03,10.47,
MAYNE PHARMA LLC,C10 Nervous System Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C05 Musculoskeletal Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C01 Infections,DROSPIRENONE,366.5,3.37,0,3,0,0,43.37,,
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,DROSPIRENONE,366.5,3.37,0,3,0,0,43.37,,
MAYNE PHARMA LLC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",NORTRIPTYLINE HYDROCHLORIDE,263.38,4.43,2,1,1,3,12.03,10.47,
MAYNE PHARMA LLC,C05 Musculoskeletal Diseases,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,F03 Mental Disorders,DROSPIRENONE,366.5,3.37,0,3,0,0,43.37,,
MAYNE PHARMA LLC,C12 Male Urogenital Diseases,BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C17 Skin and Connective Tissue Diseases,NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
MAYNE PHARMA LLC,G08 Reproductive and Urinary Physiological Phenomena,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C20 Immune System Diseases,BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C18 Nutritional and Metabolic Diseases,BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C04 Neoplasms,TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,C11 Eye Diseases,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
MAYNE PHARMA LLC,C12 Male Urogenital Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C06 Digestive System Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C11 Eye Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,C18 Nutritional and Metabolic Diseases,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
MAYNE PHARMA LLC,C04 Neoplasms,NORTRIPTYLINE HYDROCHLORIDE,263.38,4.43,2,1,1,3,12.03,10.47,
MAYNE PHARMA LLC,C19 Endocrine System Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C07 Stomatognathic Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C17 Skin and Connective Tissue Diseases,DROSPIRENONE,366.5,3.37,0,3,0,0,43.37,,
MAYNE PHARMA LLC,C08 Respiratory Tract Diseases,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,C13 Female Urogenital Diseases and Pregnancy Complications,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,C25 Chemically-Induced Disorders,LEVODOPA,197.19,-1.79,1,4,4,3,103.78,9.06,1.65
MAYNE PHARMA LLC,C26 Wounds and Injuries,DIAZEPAM,284.75,3.08,2,2,0,1,32.67,2.92,
MAYNE PHARMA LLC,F03 Mental Disorders,METHYLPHENIDATE HYDROCHLORIDE,233.31,2.25,1,3,1,3,38.33,9.09,
MAYNE PHARMA LLC,F01 Behavior and Behavior Mechanisms,DIAZEPAM,284.75,3.08,2,2,0,1,32.67,2.92,
MAYNE PHARMA LLC,C08 Respiratory Tract Diseases,BUDESONIDE,430.54,2.73,0,6,2,4,93.06,,13.75
MAYNE PHARMA LLC,C20 Immune System Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C10 Nervous System Diseases,ESTAZOLAM,294.75,2.9,3,4,0,1,43.07,4.9,
MAYNE PHARMA LLC,C04 Neoplasms,NORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,C04 Neoplasms,NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
MAYNE PHARMA LLC,C17 Skin and Connective Tissue Diseases,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,C04 Neoplasms,METHYLPHENIDATE HYDROCHLORIDE,233.31,2.25,1,3,1,3,38.33,9.09,
MAYNE PHARMA LLC,C13 Female Urogenital Diseases and Pregnancy Complications,NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
MAYNE PHARMA LLC,C05 Musculoskeletal Diseases,TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,C01 Infections,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
MAYNE PHARMA LLC,C06 Digestive System Diseases,NORTRIPTYLINE HYDROCHLORIDE,263.38,4.43,2,1,1,3,12.03,10.47,
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C01 Infections,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C05 Musculoskeletal Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C08 Respiratory Tract Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C01 Infections,TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,C04 Neoplasms,DESOGESTREL,310.48,4.42,0,1,1,1,20.23,,
MAYNE PHARMA LLC,C18 Nutritional and Metabolic Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C10 Nervous System Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,C08 Respiratory Tract Diseases,DESOGESTREL,310.48,4.42,0,1,1,1,20.23,,
MAYNE PHARMA LLC,C01 Infections,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,F03 Mental Disorders,DIAZEPAM,284.75,3.08,2,2,0,1,32.67,2.92,
MAYNE PHARMA LLC,C12 Male Urogenital Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C12 Male Urogenital Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C08 Respiratory Tract Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C10 Nervous System Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
MAYNE PHARMA LLC,C11 Eye Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,G08 Reproductive and Urinary Physiological Phenomena,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
MAYNE PHARMA LLC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,DISOPYRAMIDE PHOSPHATE,339.48,3.47,2,3,1,8,59.22,10.42,
MAYNE PHARMA LLC,C18 Nutritional and Metabolic Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",DIAZEPAM,284.75,3.08,2,2,0,1,32.67,2.92,
MAYNE PHARMA LLC,C12 Male Urogenital Diseases,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
MAYNE PHARMA LLC,C10 Nervous System Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C17 Skin and Connective Tissue Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
MAYNE PHARMA LLC,F03 Mental Disorders,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C04 Neoplasms,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
MAYNE PHARMA LLC,C04 Neoplasms,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,G08 Reproductive and Urinary Physiological Phenomena,NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
MAYNE PHARMA LLC,C13 Female Urogenital Diseases and Pregnancy Complications,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C01 Infections,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",NORETHINDRONE,298.43,3.22,0,2,1,0,37.3,,
MAYNE PHARMA LLC,F03 Mental Disorders,ESTRADIOL,272.39,3.75,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C10 Nervous System Diseases,DIAZEPAM,284.75,3.08,2,2,0,1,32.67,2.92,
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",METHYLPHENIDATE HYDROCHLORIDE,233.31,2.25,1,3,1,3,38.33,9.09,
MAYNE PHARMA LLC,C18 Nutritional and Metabolic Diseases,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,"C16 Congenital, Hereditary, and Neonatal Diseases and Abnormalities",TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MAYNE PHARMA LLC,C04 Neoplasms,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,F03 Mental Disorders,CLOZAPINE,326.83,3.4,2,4,1,0,30.87,7.35,
MAYNE PHARMA LLC,C08 Respiratory Tract Diseases,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,"C23 Pathological Conditions, Signs and Symptoms",DESOGESTREL,310.48,4.42,0,1,1,1,20.23,,
MAYNE PHARMA LLC,G08 Reproductive and Urinary Physiological Phenomena,NORETHINDRONE ACETATE,340.46,3.66,0,3,0,1,43.37,,
MAYNE PHARMA LLC,C06 Digestive System Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C07 Stomatognathic Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C04 Neoplasms,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,F03 Mental Disorders,CARBIDOPA,226.23,-1.21,1,5,5,4,115.81,5.66,2.35
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,CLARITHROMYCIN,747.96,3.24,0,14,4,8,182.91,8.38,12.46
MAYNE PHARMA LLC,C10 Nervous System Diseases,LEVONORGESTREL,312.45,3.66,0,2,1,1,37.3,,
MAYNE PHARMA LLC,C10 Nervous System Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C06 Digestive System Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C05 Musculoskeletal Diseases,ETHINYL ESTRADIOL,296.41,3.9,1,2,2,0,40.46,,10.33
MAYNE PHARMA LLC,C12 Male Urogenital Diseases,TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,C14 Cardiovascular Diseases,TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,F03 Mental Disorders,TAMOXIFEN CITRATE,371.52,6.35,3,2,0,8,12.47,8.76,
MAYNE PHARMA LLC,C15 Hemic and Lymphatic Diseases,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C26 Wounds and Injuries,CYCLOSPORINE,1202.63,,,,,,,,
MAYNE PHARMA LLC,C10 Nervous System Diseases,CLOZAPINE,326.83,3.4,2,4,1,0,30.87,7.35,
MAYNE PHARMA LLC,C06 Digestive System Diseases,TRIMETHOPRIM,290.32,1.28,2,7,2,5,105.51,7.16,
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C26 Wounds and Injuries,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C07 Stomatognathic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C15 Hemic and Lymphatic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,"C23 Pathological Conditions, Signs and Symptoms",IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C18 Nutritional and Metabolic Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C10 Nervous System Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C04 Neoplasms,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C01 Infections,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C14 Cardiovascular Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C17 Skin and Connective Tissue Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C13 Female Urogenital Diseases and Pregnancy Complications,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C11 Eye Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,C05 Musculoskeletal Diseases,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
MCNEIL CONSUMER PRODUCTS CO DIV MCNEILAB INC,F03 Mental Disorders,IBUPROFEN,206.28,3.84,1,1,1,4,37.3,,4.85
